0.047044,0.20967,1.1126,0.59687,0.051372,0.056051,0.052493,0.13536,0.087089,0.55103,0.25718,0.59943,0.48751,0.19477,0.10415,0.2291,0.17412,0.1781,0.030953,0.094189,0.29834,0.083421,0.3999,0.073669,0.059914,0.41001,0.08947,0.094515,0.10375,0.14131,0.013925,0.13528,0.24579,0.19793,0.24461,0.28012,0.12589,2.0026,0.19157,0.11835,0.059797,0.12029,0.26366,0.19576,0.036919,0.082286,0.14112,0.41574,0.081142,0.13601,0.1315,0.58506,0.1395,0.20229,0.17461,0.31191,0.17828,0.19098,0.26115,0.10359,0.19719,0.027516,0.023386,0.57208,0.50126,0.072894,0.18098,0.28665,0.017575,0.22959,0.52797,0.017261,0.055766,0.54761,0.096946,0.10686,0.055015,0.5843,0.41895,0.12522,0.091593,0.42766,0.24935,0.60271,0.39721,0.45732,0.20897,0.013694,0.87788,0.59899,0.43305,0.18487,0.10328,0.1914,0.12031,0.14898,0.10455,0.075203,0.14421,0.38721
0.049645,0.22137,1.2303,0.65062,0.052382,0.057826,0.05372,0.13781,0.090013,0.57128,0.26461,0.61131,0.49236,0.20009,0.10942,0.236,0.17563,0.18149,0.03244,0.098474,0.31461,0.085951,0.42302,0.07591,0.062857,0.43262,0.091034,0.10044,0.10712,0.1447,0.014445,0.13578,0.26906,0.20882,0.25113,0.28542,0.12826,2.0651,0.20654,0.12042,0.061182,0.12182,0.26802,0.21064,0.038421,0.086711,0.14886,0.4344,0.083399,0.15118,0.13715,0.62012,0.14145,0.20991,0.1767,0.31507,0.18778,0.19653,0.26791,0.10509,0.2009,0.02843,0.024423,0.58455,0.51166,0.07458,0.20074,0.2985,0.018393,0.23033,0.53547,0.017726,0.058626,0.57406,0.099765,0.10987,0.056051,0.65171,0.42314,0.13043,0.096018,0.4293,0.25625,0.64212,0.43325,0.54338,0.21316,0.013904,0.92606,0.60367,0.44434,0.18998,0.10487,0.19779,0.12241,0.15199,0.10792,0.07666,0.14906,0.40932
0.046246,0.19756,0.9127,0.52855,0.05065,0.054182,0.050621,0.13328,0.085854,0.53439,0.24832,0.5707,0.46959,0.1836,0.099446,0.21785,0.1728,0.17219,0.030433,0.086473,0.28058,0.077961,0.37681,0.072209,0.055766,0.37254,0.089311,0.092156,0.097071,0.13977,0.014041,0.13276,0.20914,0.17721,0.23158,0.26913,0.12368,1.781,0.17132,0.11471,0.059698,0.11806,0.25527,0.18592,0.036626,0.079351,0.14235,0.37155,0.081119,0.1166,0.12549,0.51482,0.1347,0.19002,0.16966,0.304,0.17125,0.18111,0.24679,0.10198,0.18896,0.026681,0.021946,0.54895,0.47853,0.070668,0.16114,0.26289,0.016596,0.22947,0.5088,0.016983,0.055833,0.48872,0.096666,0.10451,0.052977,0.4776,0.40474,0.10777,0.083099,0.42033,0.23504,0.5275,0.33179,0.34293,0.20535,0.013724,0.7582,0.58071,0.40013,0.17767,0.10223,0.18466,0.11918,0.14464,0.099117,0.074624,0.14351,0.33445
0.048223,0.22193,1.3244,0.67085,0.052354,0.058113,0.057189,0.14609,0.089811,0.58043,0.27877,0.73632,0.59137,0.20966,0.1099,0.24772,0.17631,0.18965,0.03188,0.103,0.33241,0.093148,0.45401,0.075624,0.065375,0.44727,0.094433,0.097066,0.11387,0.1453,0.014128,0.1531,0.28338,0.22575,0.27259,0.30011,0.1301,2.3751,0.21224,0.12246,0.060327,0.12654,0.28983,0.20579,0.03735,0.08664,0.14154,0.46938,0.081749,0.15503,0.13872,0.66809,0.14608,0.22288,0.19758,0.36829,0.18654,0.21512,0.27622,0.10926,0.21381,0.028683,0.025167,0.62989,0.53478,0.075797,0.20292,0.34052,0.018994,0.23729,0.58395,0.017645,0.056337,0.61971,0.10067,0.11131,0.058494,0.69966,0.45115,0.14726,0.10087,0.47466,0.27717,0.69272,0.47431,0.57473,0.21304,0.013764,1.0681,0.6245,0.48909,0.19303,0.11099,0.20129,0.12214,0.15868,0.11108,0.076104,0.14858,0.4754
0.050643,0.21035,1.1091,0.60263,0.052978,0.058777,0.053407,0.14061,0.089793,0.5786,0.26612,0.59464,0.47484,0.19647,0.10581,0.23438,0.17394,0.17942,0.032396,0.094854,0.30161,0.083296,0.40902,0.076084,0.062115,0.41399,0.094084,0.098614,0.1058,0.14399,0.01517,0.13694,0.24537,0.19807,0.24688,0.28463,0.13215,1.9404,0.19269,0.11776,0.060693,0.1217,0.26593,0.20251,0.039054,0.085905,0.15529,0.41809,0.086755,0.13647,0.13121,0.5891,0.13859,0.20622,0.17912,0.31299,0.18641,0.18689,0.25855,0.10858,0.19786,0.02872,0.023361,0.57222,0.4993,0.074261,0.18704,0.28155,0.018049,0.23026,0.52564,0.017884,0.060309,0.53554,0.10169,0.10918,0.054523,0.57269,0.41949,0.12679,0.093782,0.42479,0.24956,0.603,0.39859,0.46393,0.20802,0.014352,0.90263,0.60666,0.428,0.18769,0.10598,0.19743,0.12621,0.1553,0.10656,0.07467,0.15748,0.38104
0.031901,0.19687,1.0389,0.55746,0.045774,0.053078,0.042584,0.10452,0.076884,0.46618,0.21578,0.56943,0.38105,0.17568,0.10032,0.17941,0.16737,0.15752,0.024981,0.0885,0.2653,0.066611,0.31049,0.06308,0.04893,0.36218,0.078539,0.07435,0.088936,0.12563,0.010027,0.12145,0.2133,0.18069,0.23242,0.26046,0.10716,1.6976,0.16629,0.10706,0.053071,0.10946,0.23807,0.164,0.029818,0.065292,0.10168,0.38042,0.062955,0.12248,0.12597,0.55446,0.13121,0.17518,0.16684,0.29128,0.14793,0.1828,0.24906,0.087922,0.17854,0.023802,0.019356,0.53455,0.48032,0.062716,0.1449,0.24978,0.015839,0.22311,0.43893,0.014841,0.043499,0.48608,0.072027,0.096979,0.051604,0.51288,0.40666,0.10495,0.075483,0.40882,0.22452,0.57793,0.37167,0.39579,0.19381,0.012057,0.83913,0.58739,0.39639,0.172,0.089956,0.15108,0.10462,0.13309,0.097442,0.069577,0.10339,0.34599
0.041664,0.20569,1.0897,0.58482,0.049524,0.055169,0.049297,0.12601,0.08391,0.5239,0.24484,0.59059,0.45201,0.18898,0.10295,0.21377,0.17179,0.17148,0.028829,0.092365,0.28772,0.077995,0.37228,0.070299,0.056494,0.39594,0.086058,0.088138,0.099166,0.13646,0.012678,0.13095,0.23568,0.19228,0.24116,0.27441,0.11963,1.897,0.18402,0.11492,0.057434,0.11643,0.25429,0.18542,0.034627,0.076321,0.12898,0.40526,0.074935,0.13195,0.12977,0.5759,0.13696,0.19318,0.1721,0.30508,0.16907,0.18859,0.25753,0.098673,0.19172,0.026288,0.022075,0.5604,0.49526,0.069721,0.16954,0.27356,0.016993,0.22748,0.50023,0.016339,0.051794,0.53005,0.089462,0.10304,0.053998,0.56363,0.41535,0.11891,0.086944,0.42107,0.24083,0.5955,0.38974,0.43814,0.20385,0.013048,0.86607,0.59545,0.42218,0.18082,0.099206,0.17871,0.11456,0.14401,0.10241,0.073495,0.13077,0.37317
0.046408,0.21888,1.179,0.63099,0.061509,0.060959,0.053991,0.14743,0.097954,0.80302,0.32566,0.62572,0.51762,0.26701,0.10386,0.33508,0.17396,0.18677,0.035427,0.10298,0.3156,0.087122,0.50524,0.082009,0.060775,0.46166,0.098191,0.12973,0.13412,0.15035,0.01633,0.13569,0.2819,0.20178,0.29532,0.31395,0.13329,2.1186,0.27712,0.12036,0.059008,0.11606,0.2701,0.21823,0.048969,0.088522,0.24201,0.45884,0.10517,0.14315,0.13156,0.61828,0.14968,0.20771,0.17439,0.32243,0.29953,0.19626,0.26774,0.12979,0.2214,0.028501,0.027948,0.59166,0.53087,0.074198,0.21956,0.29319,0.017341,0.22986,0.66473,0.017473,0.12196,0.64188,0.14077,0.10899,0.057403,0.69313,0.42617,0.14136,0.11021,0.42054,0.24835,0.62602,0.42529,0.50813,0.22987,0.013169,0.92612,0.60329,0.44962,0.1864,0.13432,0.22862,0.13266,0.16503,0.10726,0.082807,0.17457,0.38131
0.032801,0.2014,1.0955,0.60111,0.046308,0.055937,0.044622,0.11222,0.080269,0.49639,0.23153,0.67805,0.41944,0.17864,0.10532,0.18794,0.16667,0.16113,0.025846,0.091039,0.28887,0.067761,0.34446,0.063866,0.052627,0.36487,0.086066,0.075924,0.092819,0.12826,0.010586,0.1388,0.21568,0.18934,0.25551,0.27265,0.1102,1.7694,0.16784,0.10582,0.052994,0.11255,0.25328,0.17063,0.030578,0.068714,0.11039,0.394,0.064292,0.1265,0.12902,0.57764,0.13118,0.185,0.19048,0.33796,0.15361,0.19652,0.24791,0.093235,0.18608,0.024673,0.019663,0.57275,0.4928,0.062423,0.15438,0.27398,0.016969,0.23021,0.45516,0.014855,0.046733,0.49513,0.074617,0.10021,0.052646,0.53161,0.42818,0.11113,0.076878,0.44553,0.23619,0.61679,0.39765,0.41586,0.19131,0.012311,1.0016,0.60651,0.42318,0.1753,0.098252,0.15383,0.10704,0.14469,0.099954,0.068774,0.10958,0.38618
0.047816,0.22806,1.2614,0.69266,0.06869,0.06679,0.057329,0.16092,0.10988,0.9566,0.37588,0.74842,0.58329,0.29909,0.109,0.39605,0.17384,0.1954,0.040603,0.11045,0.35384,0.089683,0.59852,0.088734,0.065238,0.48158,0.11264,0.15611,0.15314,0.16164,0.019145,0.15406,0.29811,0.21297,0.34135,0.34371,0.14443,2.2542,0.3121,0.11882,0.059644,0.11756,0.29393,0.24312,0.058991,0.099907,0.31161,0.48462,0.12298,0.14915,0.13498,0.65413,0.15342,0.22479,0.19862,0.3787,0.36955,0.2118,0.26755,0.15045,0.2384,0.030508,0.030759,0.64089,0.55404,0.074581,0.25494,0.32924,0.0186,0.23764,0.73786,0.018288,0.16329,0.66327,0.16581,0.11675,0.05941,0.74503,0.45096,0.15658,0.11891,0.45448,0.26099,0.67557,0.46164,0.54936,0.24015,0.013454,1.1194,0.62501,0.4812,0.1908,0.16311,0.24951,0.14575,0.18954,0.11169,0.087151,0.20509,0.42143
